,0
1.2419444444444443,103.94472222222224
1.2080555555555554,103.8472222222222
1.209722222222222,103.81361111111111
1.2441666666666666,103.7786111111111
1.2602777777777778,103.77333333333333
1.2663888888888888,103.77472222222222
1.2638888888888888,103.74055555555556
1.1991666666666667,103.64277777777778
1.2019444444444445,103.59222222222222
1.2325000000000002,103.40722222222225
1.541111111111111,102.98972222222224
2.0077777777777777,102.2063888888889
2.229166666666667,101.95833333333334
2.2675,101.8797222222222
2.593611111111111,101.49166666666667
3.486388888888889,100.25638888888888
6.114999999999999,95.235
6.1433333333333335,94.28833333333333
6.098333333333333,92.65
6.086666666666666,90.82666666666668
5.995,87.64833333333334
5.94,85.94666666666667
5.900555555555556,84.00638888888889
5.813055555555556,81.14222222222223
5.800833333333333,80.30222222222221
6.298055555555555,78.36694444444444
7.2619444444444445,74.9525
8.243333333333332,71.4413888888889
8.794166666666667,69.48333333333333
9.216944444444444,67.98361111111112
9.45611111111111,67.17472222222223
9.657777777777778,66.41027777777778
10.096666666666668,64.84055555555555
10.223333333333333,64.39750000000001
10.40388888888889,63.77944444444445
10.640277777777778,62.86972222222222
11.1775,60.93888888888888
11.366666666666667,60.205000000000005
11.595,59.40555555555555
11.782777777777778,58.664722222222224
12.028611111111111,57.814166666666665
12.270833333333334,57.03444444444444
12.44138888888889,56.29194444444444
12.59388888888889,55.7325
12.815555555555555,54.86305555555556
13.00361111111111,54.164722222222224
13.045277777777777,53.92194444444444
13.0225,53.61027777777778
12.992777777777777,53.15361111111111
12.905555555555557,52.31972222222223
12.875555555555556,51.86861111111112
12.841944444444444,51.47083333333334
12.754722222222222,50.785
12.6825,50.03583333333333
12.634166666666664,49.34611111111112
12.498888888888889,48.1575
12.383888888888889,46.8425
12.320833333333333,46.01138888888889
12.273055555555556,45.60138888888889
12.279444444444444,44.47361111111111
12.40611111111111,43.94138888888889
12.925,43.21055555555556
13.296666666666669,43.01861111111111
13.578888888888889,42.65416666666667
15.163333333333334,41.85388888888889
17.8175,40.318333333333335
18.685,39.803888888888885
19.525,39.34777777777778
20.464166666666667,38.76166666666666
22.206666666666667,37.69611111111111
23.121666666666663,37.15638888888888
23.75777777777778,36.73166666666667
25.32583333333333,35.73416666666667
26.522777777777776,34.86833333333333
26.704722222222223,34.76583333333333
27.11805555555556,34.41416666666667
27.51833333333333,34.12305555555555
28.105,33.416666666666664
28.291666666666668,33.26166666666666
28.604166666666668,33.055
29.5775,32.578611111111115
29.74638888888889,32.55
29.814722222222223,32.54972222222222
29.8225,32.555277777777775
29.90722222222222,32.545833333333334
29.980833333333333,32.58611111111112
30.1925,32.56805555555556
30.251944444444444,32.529444444444444
30.29138888888889,32.433055555555555
30.380277777777778,32.369166666666665
30.83722222222222,32.31722222222223
31.10027777777778,32.308611111111105
31.249166666666667,32.35166666666667
31.35361111111112,32.38194444444444
31.453333333333333,32.401666666666664
31.536944444444448,32.24388888888889
31.852500000000003,31.845277777777778
32.25055555555556,31.244444444444447
33.135,29.92666666666667
33.94083333333333,28.672222222222224
34.08972222222222,28.479444444444443
34.44166666666666,27.94861111111112
35.331388888888895,26.58083333333333
35.72972222222222,26.034444444444446
36.58972222222222,24.841388888888886
36.625,24.80638888888889
36.68388888888889,24.77861111111111
36.95861111111111,24.52583333333333
37.074444444444445,24.34805555555556
37.41722222222222,24.086666666666662
37.469722222222224,24.03333333333333
37.680277777777775,23.75027777777778
37.755,23.70138888888889
37.8325,23.657777777777778
37.85916666666667,23.580277777777777
37.87555555555556,23.57472222222222
37.94222222222222,23.579444444444444
37.94555555555555,23.599722222222223
37.88111111111111,23.627222222222223
37.814166666666665,23.61638888888889
37.64472222222222,23.705
37.405,23.67555555555556
37.27111111111111,23.639166666666664
36.87972222222222,23.5925
36.63611111111111,23.461666666666662
36.45472222222222,23.289722222222224
36.40444444444445,23.19333333333333
36.410555555555554,22.935277777777777
36.20222222222223,15.63861111111111
36.20305555555556,15.280555555555557
36.70027777777778,13.515555555555556
36.74472222222222,13.352777777777778
36.7975,13.162777777777778
37.028055555555554,12.321944444444444
37.29527777777778,11.574166666666668
37.53055555555555,11.03
37.60888888888889,10.473333333333333
37.22138888888889,4.086388888888888
37.13611111111111,3.390277777777778
36.885,1.4366666666666668
36.64,-0.5211111111111111
36.5625,-1.1488888888888888
36.409444444444446,-2.293333333333333
36.37916666666667,-2.433888888888889
36.23916666666667,-3.665277777777778
36.186388888888885,-4.17
36.11944444444445,-4.476111111111111
36.07805555555556,-4.835
36.0425,-4.976666666666667
36.04111111111111,-5.231944444444444
36.02333333333333,-5.402222222222223
35.969166666666666,-5.630833333333334
35.974444444444444,-6.262222222222222
36.00861111111111,-6.488888888888889
36.32027777777778,-7.564166666666667
36.49472222222222,-8.284722222222221
36.680277777777775,-8.945
36.87972222222222,-9.312222222222225
37.859722222222224,-9.60388888888889
38.00722222222223,-9.635
38.35638888888889,-9.748333333333331
38.531666666666666,-9.821944444444444
38.6925,-9.850555555555555
39.82361111111111,-9.828888888888889
40.13305555555556,-9.839444444444444
40.67555555555556,-9.8325
40.9,-9.809166666666668
41.37,-9.82972222222222
43.19638888888888,-9.798333333333334
43.76361111111111,-9.37638888888889
44.70222222222223,-8.690555555555555
49.25666666666667,-4.466666666666667
49.44472222222222,-3.960833333333333
49.65361111111111,-3.358611111111111
49.78388888888889,-2.928333333333333
49.8175,-2.7794444444444446
49.86694444444444,-2.498888888888889
49.871944444444445,-2.236388888888889
49.81583333333333,-2.015555555555556
49.79333333333333,-1.9441666666666664
49.7525,-1.771388888888889
49.73111111111111,-1.7319444444444445
49.75194444444445,-1.6730555555555555
49.86944444444445,-1.4230555555555555
50.12416666666667,-0.5825
50.30472222222222,0.0163888888888888
50.44361111111111,0.6566666666666667
50.57333333333334,1.132777777777778
50.675,1.3152777777777778
50.77,1.3930555555555555
50.88472222222222,1.4530555555555555
51.01083333333333,1.5452777777777778
51.05916666666666,1.6272222222222223
51.185,1.7686111111111111
51.35444444444445,2.000833333333333
51.76583333333333,2.6327777777777777
51.84166666666667,2.881388888888889
51.89111111111111,3.148333333333333
51.95166666666667,3.521111111111111
51.967777777777776,3.5994444444444444
52.00888888888889,3.649722222222222
52.01777777777777,3.786111111111111
52.026944444444446,3.895555555555556
51.99555555555556,4.025277777777777
51.97527777777778,4.085833333333333
51.964444444444446,4.065
51.97083333333334,4.039722222222222
